項次,業者名稱(市招),縣市,行政區,業者地址,產品名稱,稽查日期,稽查/檢驗項目,稽查/檢驗結果,違反之食安法條及相關法,裁罰金額,備註
38534,第一果菜批發市場地號1231,臺北市,萬華區,臺北市萬華區萬大路533號,茼蒿,114/1/8,農藥殘留,合格,,,
38535,第一果菜批發市場地號1229,臺北市,萬華區,臺北市萬華區萬大路533號,菠菜,114/1/8,農藥殘留,合格,,,
38622,錢儷小吃店(錢都日式涮涮鍋),臺北市,士林區,臺北市士林區福國路71號之1,白蘿蔔,114/1/6,農藥殘留,合格,,,
38666,大潤發流通事業股份有限公司南湖分公司,臺北市,內湖區,臺北市內湖區舊宗路1段88號,卡薩特選老饕咖啡豆,114/3/4,真菌毒素,合格,,,—
38667,大潤發流通事業股份有限公司南湖分公司,臺北市,內湖區,臺北市內湖區舊宗路1段88號,費拉拉咖啡-經典曼巴,114/3/4,真菌毒素,合格,,,—
38668,家樂福股份有限公司,臺北市,內湖區,臺北市內湖區民善街88號,家樂福有機三色藜麥,114/3/4,真菌毒素,合格,,,—
38669,家樂福股份有限公司,臺北市,內湖區,臺北市內湖區民善街88號,【Jauz】奇瓦紅藜麥,114/3/4,真菌毒素,合格,,,—
38670,統一生活事業股份有限公司臺北市第一九一分公司,臺北市,士林區,臺北市士林區天母東路19號、21號,信東紅麴膠囊,114/3/4,真菌毒素,合格,,,—
38671,臺灣屈臣氏個人用品商店股份有限公司天東分公司,臺北市,士林區,臺北市士林區天母東路32號,台糖紅麴膠囊,114/3/4,真菌毒素,合格,,,—
38672,新光三越百貨股份有限公司臺北天母分公司,臺北市,士林區,臺北市士林區天母東路68號B1,義大利帝舍嬰兒牛奶餅,114/3/4,真菌毒素,合格,,,嬰幼兒食品
38673,新光三越百貨股份有限公司臺北天母分公司,臺北市,士林區,臺北市士林區天母東路68號B1,日清油菜籽油,114/3/4,真菌毒素,合格,,,—
38674,新光三越百貨股份有限公司臺北天母分公司,臺北市,士林區,臺北市士林區天母東路68號B1,百益頂級高油酸葵花油,114/3/4,真菌毒素,合格,,,—
38675,咖樂迪咖啡農場,臺北市,南港區,臺北市南港區忠孝東路7段369號C棟2樓,KREIS即溶咖啡(EXPRESS),114/3/4,真菌毒素,合格,,,—
38676,三商行股份有限公司信義永吉分公司(美聯社),臺北市,信義區,臺北市信義區永吉路180巷66弄24號,SimpleLife黃金辣條子,114/3/5,真菌毒素,合格,,,—
38677,全聯信義松興店,臺北市,信義區,臺北市信義區松隆路36號1、2樓,DanDPak腰果原味600g,114/3/5,真菌毒素,合格,,,—
38678,全聯信義松興店,臺北市,信義區,臺北市信義區松隆路36號1、2樓,Skippy吉比顆粒花生醬,114/3/5,真菌毒素,合格,,,—
38679,全聯信義松興店,臺北市,信義區,臺北市信義區松隆路36號1、2樓,梨山牌顆粒花生醬,114/3/5,真菌毒素,合格,,,—
38680,統康生活事業股份有限公司松德分公司(家樂福超市臺北松德店),臺北市,信義區,臺北市信義區松德路99號B1,美國PBC無添加糖柔滑花生醬,114/3/5,真菌毒素,合格,,,—
38681,統康生活事業股份有限公司松德分公司(家樂福超市臺北松德店),臺北市,信義區,臺北市信義區松德路99號B1,黑胡椒豆乾,114/3/5,真菌毒素,合格,,,—
38682,世益雜糧商行,臺北市,中山區,臺北市中山區龍江路356巷81號1樓,辣椒乾,114/3/5,真菌毒素,合格,,,—
38683,世益雜糧商行,臺北市,中山區,臺北市中山區龍江路356巷81號1樓,土豆麩,114/3/5,真菌毒素,合格,,,—
38684,豐泰食品行,臺北市,中山區,臺北市中山區龍江路356巷62號,熟花生粉,114/3/5,真菌毒素,合格,,,—
38685,家福股份有限公司台北桂林分公司(家樂福),臺北市,萬華區,臺北市萬華區桂林路1號,家樂福刀削麵,114/3/5,真菌毒素,合格,,,—
38686,家福股份有限公司台北重慶分公司,臺北市,大同區,臺北市大同區重慶北路2段171號,極品辣椒乾,114/3/5,真菌毒素,合格,,,—
38687,家福股份有限公司台北重慶分公司,臺北市,大同區,臺北市大同區重慶北路2段171號,家樂福無花果乾,114/3/5,真菌毒素,合格,,,—
38688,家福股份有限公司台北桂林分公司(家樂福),臺北市,萬華區,臺北市萬華區桂林路1號,維力媽媽拉麵(六入裝),114/3/5,真菌毒素,合格,,,—
38689,鎂克企業有限公司(唐舖子),臺北市,萬華區,臺北市萬華區武昌街2段65-1號,布田花生糖,114/3/5,真菌毒素,合格,,,—
38690,鎂克企業有限公司(唐舖子),臺北市,萬華區,臺北市萬華區武昌街2段65-1號,一口酥花生貢糖,114/3/5,真菌毒素,合格,,,—
38691,永恆製麵店(菜漆麵匠),臺北市,萬華區,臺北市萬華區三水街71之1號,小麥乾麵,114/3/5,真菌毒素,合格,,,—
38692,潤泰創新國際股份有限公司中崙分公司,臺北市,中山區,臺北市中山區八德路2段306號,無花果乾,114/3/5,真菌毒素,合格,,,—
38843,里仁事業股份有限公司,臺北市,士林區,臺北市士林區文林路422號,小麥胚芽,114/3/6,重金屬,合格,,,
38857,家福股份有限公司,臺北市,內湖區,臺北市內湖區民善街88號,有機地瓜550g,114/3/3,重金屬,合格,,,
38858,家福股份有限公司,臺北市,內湖區,臺北市內湖區民善街88號,蘿蔔-履歷白蘿蔔,114/3/3,重金屬,合格,,,
38859,Citysuper天母店,臺北市,士林區,臺北市士林區中山北路六段77號B1樓,冷凍蔓越莓,114/3/10,重金屬,合格,,,
38860,Citysuper天母店,臺北市,士林區,臺北市士林區中山北路六段77號B1樓,台灣大湖草莓,114/3/10,重金屬,合格,,,
38893,誠邦食品有限公司,臺北市,士林區,臺北市士林區文林路434號,生食旗魚生魚片-紅肉旗魚3KG,114/3/3,重金屬,合格,,,
38894,安安海鮮店,臺北市,中山區,臺北市中山區建國北路3段113巷25號1樓,鮪魚(油串-赤身),114/3/4,重金屬,合格,,,
38925,統一生活事業股份有限公司,臺北市,士林區,臺北市士林區天母東路19號、21號,台糖精選魚油膠囊,114/3/4,重金屬,合格,,,
38938,裕昌牛羊肉,臺北市,萬華區,臺北市萬華區富民路81號,牛肚,114/3/7,重金屬,合格,,,
38939,廣和商行,臺北市,萬華區,臺北市萬華區富民路117號1樓,皮旦,114/3/7,重金屬,合格,,,
38941,台灣卡多摩嬰童館股份有限公司,臺北市,大安區,臺北市大安區大安路二段104號,新安琪兒安哺GOLD嬰兒配方,114/3/6,重金屬,合格,,,嬰幼兒食品
38942,南昌春天藥局,臺北市,中正區,臺北市中正區南昌路1段157號1樓,心美力黃豆蛋白嬰兒配方(無乳糖配方),114/3/7,重金屬,合格,,,嬰幼兒食品
38963,四行倉庫商行(四行倉庫),臺北市,士林區,臺北市士林區士東路100號,花生粉,114/2/11,真菌毒素,合格,,,
38964,楊豆工坊,臺北市,士林區,臺北市士林區士東路100號士東市場55號攤,干絲,114/2/11,防腐劑、殺菌劑、漂白劑,合格,,,
38965,全聯實業股份有限公司士林大南分公司,臺北市,士林區,臺北市士林區福港街104號1樓,有機綠豆芽,114/2/11,漂白劑,合格,,,
38966,無市招素食攤,臺北市,北投區,臺北市北投區西安街1段281巷14號前,三杯雞丁,114/2/11,動物性成分,合格,,,
38967,無市招素食攤,臺北市,北投區,臺北市北投區西安街1段281巷14號前,蜜汁燻蹄,114/2/11,動物性成分,合格,,,
38968,禾富食品行,臺北市,萬華區,臺北市萬華區三水街79號(103號攤),精緻大果凍(水果風味)-葡萄(風味)果凍,114/2/11,防腐劑、甜味劑、著色劑,合格,,,
38969,芳億行,臺北市,萬華區,臺北市萬華區富民路155巷1號,五香豆干,114/2/11,防腐劑、殺菌劑,合格,,,
38970,惠Q潤餅,臺北市,中正區,臺北市中正區臨沂街73-1號旁,傳統原味,114/2/11,食品微生物,合格,,,
38971,義美股份有限公司石牌門市,臺北市,北投區,臺北市北投區石牌路1段56之1號,義美紅片龜300g,114/2/11,邦克列酸、防腐劑、殺菌劑,合格,,,
38972,裕民素料店,臺北市,萬華區,臺北市萬華區富民路155巷13號1樓,素鮭魚生魚片,114/2/11,動物性成分,合格,,,
38973,裕民素料店,臺北市,萬華區,臺北市萬華區富民路155巷13號1樓,潤餅皮,114/2/11,邦克列酸、防腐劑、殺菌劑、漂白劑,合格,,,
38974,裕民素料店,臺北市,萬華區,臺北市萬華區富民路155巷13號1樓,冷凍素肉牲禮,114/2/11,動物性成分,合格,,,
38975,豐盛潤餅,臺北市,士林區,臺北市士林區忠誠路2段40巷14弄11號之5號1樓,原味潤餅,114/2/11,食品微生物,合格,,,
39454,八方行,臺北市,中山區,臺北市中山區民族東路410巷23弄1號1樓,太空鴨肉,114/1/2,動物用藥殘留,合格,,,
39456,全聯福利中心萬華雙園店,臺北市,萬華區,臺北市萬華區興寧街2號1樓,雞胸肉去皮-冷藏肉,114/1/2,動物用藥殘留,合格,,,
39458,全聯福利中心萬華雙園店,臺北市,萬華區,臺北市萬華區興寧街2號1樓,土公雞骨腿切-冷藏肉,114/1/2,動物用藥殘留,合格,,,
39460,天和鮮物,臺北市,中正區,臺北市中正區北平東路30號1樓,【厚呷雞】-去骨雞腿(去踝)22,114/1/2,動物用藥殘留,合格,,,
39462,詠樂鵝肉店,臺北市,士林區,臺北市士林區延平北路5段300號,鵝肉,114/2/4,動物用藥殘留,合格,,,
39464,關渡鵝肉,臺北市,北投區,臺北市北投區知行路190號1樓,鵝肉,114/2/4,動物用藥殘留,合格,,,
39466,日新雞肉店,臺北市,士林區,臺北市士林區基河路101號,烏骨雞,114/2/4,動物用藥殘留,合格,,,
39468,日新雞肉店,臺北市,士林區,臺北市士林區基河路101號,土雞,114/2/4,動物用藥殘留,合格,,,
39470,日新雞肉店,臺北市,士林區,臺北市士林區基河路101號,雞胗,114/2/4,動物用藥殘留,合格,,,
39472,濱江雞肉雞媽媽,臺北市,中山區,臺北市中山區民族東路410巷17號,烏骨雞,114/2/4,動物用藥殘留,合格,,,
39474,濱江雞肉雞媽媽,臺北市,中山區,臺北市中山區民族東路410巷17號,紅羽土雞,114/2/4,動物用藥殘留,合格,,,
39476,阿明雞鴨店,臺北市,中山區,臺北市中山區民族東路410巷19號,烏骨雞,114/2/4,動物用藥殘留,合格,,,
39478,阿明雞鴨店,臺北市,中山區,臺北市中山區民族東路410巷19號,雞胗,114/2/4,動物用藥殘留,合格,,,
39480,石牌鵝肉小吃店,臺北市,北投區,臺北市北投區石牌路1段166巷111號,鵝,114/2/4,動物用藥殘留,合格,,,
39482,濱江台東古早雞,臺北市,中山區,臺北市中山區民族東路410巷16號,鵝,114/2/4,動物用藥殘留,合格,,,
39484,天鍋宴餐飲有限公司芝山門市,臺北市,士林區,臺北市士林區中山北路6段35巷27號,烏骨雞,114/2/4,動物用藥殘留,合格,,,
39486,肯德基台北雙連店,臺北市,中山區,臺北市中山區民生西路9號,小腿肉片,114/2/4,動物用藥殘留,合格,,,
39488,肯德基台北雙連店,臺北市,中山區,臺北市中山區民生西路9號,雞腿堡肉片,114/2/4,動物用藥殘留,合格,,,
39490,愛立鮮雞,臺北市,大安區,臺北市大安區樂業街黃昏市場,烏骨雞,114/2/4,動物用藥殘留,合格,,,
39492,信用好現宰土雞店,臺北市,松山區,臺北市松山區南京東路5段59巷27弄37號,烏骨雞,114/2/5,動物用藥殘留,合格,,,
39494,信用好現宰土雞店,臺北市,松山區,臺北市松山區南京東路5段59巷27弄37號,土雞肉,114/2/5,動物用藥殘留,合格,,,
39496,陳O鴻,臺北市,松山區,臺北市松山區,雞胗,114/2/5,動物用藥殘留,合格,,,
39498,純土雞.烏骨雞.閹雞,臺北市,南港區,臺北市南港區同德路100號,烏骨雞,114/2/5,動物用藥殘留,合格,,,
39500,府城鵝肉,臺北市,信義區,臺北市信義區吳興街271號,鵝肉,114/2/5,動物用藥殘留,合格,,,
39502,梁雞商行,臺北市,信義區,臺北市信義區吳興街163號,雞胗,114/2/5,動物用藥殘留,合格,,,
39504,梁雞商行,臺北市,信義區,臺北市信義區吳興街163號,玉米母雞,114/2/5,動物用藥殘留,合格,,,
39506,呈信食堂股份有限公司,臺北市,松山區,臺北市松山區南京東路4段133巷7弄4號,鵝肉,114/2/5,動物用藥殘留,合格,,,
39508,姚雞莊成功店,臺北市,大安區,臺北市大安區敦化南路2段120號,烏骨雞,114/2/5,動物用藥殘留,合格,,,
39510,健業生鮮肉品,臺北市,萬華區,臺北市萬華區環河南路2段245號,烏骨雞,114/2/5,動物用藥殘留,合格,,,
39512,南傑土雞專賣店,臺北市,萬華區,臺北市萬華區環河南路2段245號,烏骨雞,114/2/5,動物用藥殘留,合格,,,
39514,光揚家禽畜產,臺北市,中正區,臺北市中正區羅斯福路1段8號,雞胗,114/2/5,動物用藥殘留,合格,,,
39516,光揚家禽畜產,臺北市,中正區,臺北市中正區羅斯福路1段8號,雞腿,114/2/5,動物用藥殘留,合格,,,
39518,阿樂雞鴨商行,臺北市,萬華區,臺北市萬華區富民路97號1樓,鵝肉,114/2/5,動物用藥殘留,合格,,,
39559,八方行,臺北市,中山區,臺北市中山區民族東路410巷23弄1號1樓,太空鴨肉,114/1/2,農藥殘留,合格,,,
39561,全聯福利中心萬華雙園店,臺北市,萬華區,臺北市萬華區興寧街2號1樓,雞胸肉去皮-冷藏肉,114/1/2,農藥殘留,合格,,,
39563,全聯福利中心萬華雙園店,臺北市,萬華區,臺北市萬華區興寧街2號1樓,土公雞骨腿切-冷藏肉,114/1/2,農藥殘留,合格,,,
39565,天和鮮物股份有限公司華山分公司,臺北市,中正區,臺北市中正區北平東路30號1樓,【厚呷雞】-去骨雞腿(去踝)22,114/1/2,農藥殘留,合格,,,
39567,肯德基台北雙連店,臺北市,中山區,臺北市中山區民生西路9號,小腿肉片,114/2/4,農藥殘留,合格,,,
39569,肯德基台北雙連店,臺北市,中山區,臺北市中山區民生西路9號,雞腿堡肉片,114/2/4,農藥殘留,合格,,,
39798,鼎輯肉品店,臺北市,北投區,臺北市北投區致遠一路1段119號1樓,沙朗牛火鍋片,114/1/7,動物用藥殘留,合格,,,
39799,鼎輯肉品店,臺北市,北投區,臺北市北投區致遠一路1段119號1樓,梅花豬燒烤片,114/1/7,動物用藥殘留,合格,,,
39800,鼎輯肉品店,臺北市,北投區,臺北市北投區致遠一路1段119號1樓,炒羊肉片,114/1/7,動物用藥殘留,合格,,,
39801,順裕牛羊專賣店,臺北市,北投區,臺北市北投區磺港路33號,台灣牛腩,114/1/7,動物用藥殘留,合格,,,
39802,順裕牛羊專賣店,臺北市,北投區,臺北市北投區磺港路33號,台灣羊肉,114/1/7,動物用藥殘留,合格,,,
39803,麗觀號牛羊肉店,臺北市,北投區,臺北市北投區新市街30號2樓,CT黃瓜條,114/1/7,動物用藥殘留,合格,,,
39804,火鍋世家,臺北市,北投區,臺北市北投區中和街28號,伊比利松阪豬(西班牙),114/1/7,動物用藥殘留,合格,,,
39805,鍋董日式涮涮鍋,臺北市,北投區,臺北市北投區大業路741號,伊比利梅花豬肉,114/1/7,動物用藥殘留,合格,,,
39806,玫瑰廚房,臺北市,內湖區,臺北市內湖區潭美街291號1樓,美國冷凍牛炒肉片,114/1/8,動物用藥殘留,合格,,,
39807,玫瑰廚房,臺北市,內湖區,臺北市內湖區潭美街291號1樓,台灣豬五花肉片,114/1/8,動物用藥殘留,合格,,,
39808,玫瑰廚房,臺北市,內湖區,臺北市內湖區潭美街291號1樓,紐西蘭嫩肩小羊肉片,114/1/8,動物用藥殘留,合格,,,
39809,金春發牛肉店,臺北市,南港區,臺北市南港區忠孝東路6段372號,台灣牛肉,114/1/8,動物用藥殘留,合格,,,
39810,古府餐飲,臺北市,中山區,臺北市中山區復興北路292號,溫體牛,114/1/8,動物用藥殘留,合格,,,
39811,林家蔬菜羊肉爐,臺北市,中山區,臺北市中山區吉林路327號1樓,土羊肉,114/1/8,動物用藥殘留,合格,,,
39812,全聯實業股份有限公司大同圓環分公司,臺北市,大同區,臺北市大同區南京西路165號1樓,豬五花火鍋肉片,114/1/8,動物用藥殘留,合格,,,
39813,全聯實業股份有限公司大同圓環分公司,臺北市,大同區,臺北市大同區南京西路165號1樓,澳洲穀飼牛梅花火鍋肉片,114/1/8,動物用藥殘留,合格,,,
39814,全聯實業股份有限公司大同圓環分公司,臺北市,大同區,臺北市大同區南京西路165號1樓,火鍋羊肉片,114/1/8,動物用藥殘留,合格,,,
39815,家樂福重慶店,臺北市,大同區,臺北市大同區重慶北路2段171號地下1樓,豬梅花火鍋肉片(厚度2mm),114/1/8,動物用藥殘留,合格,,,
39816,家樂福重慶店,臺北市,大同區,臺北市大同區重慶北路2段171號地下1樓,美國冷凍牛雪花火鍋片,114/1/8,動物用藥殘留,合格,,,
39817,家樂福重慶店,臺北市,大同區,臺北市大同區重慶北路2段171號地下1樓,豬後腿火鍋肉片(厚度2mm),114/1/8,動物用藥殘留,合格,,,
39818,無市招羊肉攤,臺北市,內湖區,臺北市內湖區安康路325號,前腿羊肉,114/1/8,動物用藥殘留,合格,,,
39819,林家進口牛羊肉,臺北市,內湖區,臺北市內湖區五分街52號,丹麥梅花豬,114/1/8,動物用藥殘留,合格,,,
39820,貴族世家昆陽店,臺北市,南港區,臺北市南港區忠孝東路6段317號,澳洲穀飼肋眼牛排,114/1/8,動物用藥殘留,合格,,,
39821,吉品涮涮鍋,臺北市,內湖區,臺北市內湖區成功路3段187巷4號1樓,西班牙冷凍梅花肉,114/1/8,動物用藥殘留,合格,,,
