Date,County,Town,Village,VillageID,VillageLon,VillageLat
2025/10/27,新北市,永和區,中溪里,6500400-014,121.5095014,25.01169742
2025/10/27,新北市,永和區,信義里,6500400-057,121.5130474,25.01132849
2025/10/27,新北市,瑞芳區,光復里,6501200-015,121.8225083,25.08554152
2025/10/27,新北市,瑞芳區,弓橋里,6501200-016,121.8417702,25.09345536
2025/10/27,新北市,樹林區,樹西里,6500700-009,121.4213672,24.99047306
2025/10/27,新北市,中和區,瓦磘里,6500300-017,121.5067549,25.00404159
2025/10/27,新北市,樹林區,樂山里,6500700-021,121.3812144,24.97359472
2025/10/27,新北市,瑞芳區,猴硐里,6501200-014,121.8310001,25.07902871
2025/10/27,新北市,三峽區,嘉添里,6500900-011,121.3932393,24.90384911
2025/10/27,新北市,三重區,瑞德里,6500200-081,121.498582,25.0749924
2025/10/27,新北市,深坑區,昇高里,6501800-004,121.6279054,24.99051551
2025/10/27,新北市,三峽區,成福里,6500900-020,121.4274609,24.93126894
2025/10/27,新北市,樹林區,和平里,6500700-015,121.4217204,24.98396009
2025/10/27,新北市,中和區,泰安里,6500300-024,121.5073759,24.99825965
2025/10/28,新北市,瑞芳區,瑞濱里,6501200-030,121.8174138,25.11889626
2025/10/28,新北市,樹林區,東山里,6500700-018,121.4004282,24.98162518
2025/10/28,新北市,樹林區,彭厝里,6500700-016,121.4165562,24.97231703
2025/10/28,新北市,三重區,永福里,6500200-089,121.4811456,25.07668397
2025/10/28,新北市,汐止區,茄苳里,6501100-009,121.681647,25.05598737
2025/10/28,新北市,中和區,景文里,6500300-051,121.5046572,24.99591381
2025/10/28,新北市,汐止區,文化里,6501100-032,121.6474362,25.06014573
2025/10/28,新北市,板橋區,西安里,6500100-067,121.4719436,25.01611312
2025/10/29,新北市,蘆洲區,鷺江里,6501400-008,121.4762263,25.08581184
2025/10/29,新北市,永和區,福林里,6500400-001,121.5225975,25.00877345
2025/10/30,新北市,瑞芳區,龍興里,6501200-002,121.8073904,25.10701262
2025/10/30,新北市,三重區,錦田里,6500200-011,121.4879345,25.06254034
2025/10/30,新北市,瑞芳區,深澳里,6501200-031,121.8116385,25.12870191
2025/10/30,新北市,林口區,東林里,6501700-001,121.4037833,25.08819328
2025/10/30,新北市,汐止區,東山里,6501100-023,121.7065673,25.05112461
2025/10/30,新北市,瑞芳區,龍川里,6501200-004,121.8017874,25.1086158
2025/10/30,新北市,汐止區,茄苳里,6501100-009,121.681647,25.05598737
2025/10/31,新北市,汐止區,長安里,6501100-010,121.6701079,25.07707421
2025/10/31,新北市,汐止區,湖光里,6501100-027,121.6342002,25.07546914
2025/10/31,新北市,汐止區,中興里,6501100-026,121.6314448,25.06468886
2025/10/31,新北市,深坑區,深坑里,6501800-001,121.6154941,25.00318096
2025/10/31,新北市,汐止區,拱北里,6501100-015,121.6508738,25.08820021
2025/11/01,新北市,汐止區,湖光里,6501100-027,121.6342002,25.07546914
2025/11/01,新北市,汐止區,湖光里,6501100-027,121.6342002,25.07546914
2025/11/02,新北市,林口區,南勢里,6501700-008,121.356816,25.07524604
2025/11/03,新北市,新店區,明城里,6500600-055,121.5026953,24.94713031
2025/11/03,新北市,新店區,公崙里,6500600-016,121.5129649,24.95267703
2025/11/03,新北市,板橋區,深丘里,6500100-065,121.4682716,25.01049556
2025/11/03,新北市,中和區,泰安里,6500300-024,121.5073759,24.99825965
2025/11/03,新北市,新店區,直潭里,6500600-029,121.5353653,24.94124923
2025/11/03,新北市,新莊區,文聖里,6500500-065,121.4489703,25.03729694
2025/11/03,新北市,板橋區,大安里,6500100-094,121.4470626,25.00191702
2025/11/03,新北市,新莊區,全泰里,6500500-060,121.4469827,25.03671411
2025/11/03,新北市,中和區,嘉新里,6500300-060,121.47855,25.00178331
2025/11/03,新北市,泰山區,貴子里,6501600-009,121.4175748,25.04098664
2025/11/03,新北市,新莊區,興漢里,6500500-013,121.4510131,25.03511301
2025/11/03,新北市,蘆洲區,恆德里,6501400-009,121.4793651,25.08220737
2025/11/03,新北市,汐止區,白雲里,6501100-021,121.6568643,25.04378776
2025/11/03,新北市,中和區,中原里,6500300-001,121.4884488,25.00901582
2025/11/03,新北市,板橋區,長安里,6500100-069,121.4715594,25.01321458
2025/11/03,新北市,中和區,信和里,6500300-003,121.4831119,24.99840175
2025/11/03,新北市,新莊區,立人里,6500500-026,121.4544533,25.03790987
2025/11/03,新北市,中和區,橫路里,6500300-041,121.4891932,24.972958
2025/11/03,新北市,新莊區,立德里,6500500-029,121.4493931,25.04108403
2025/11/03,新北市,新莊區,榮和里,6500500-016,121.452723,25.0351305
2025/11/03,新北市,新莊區,恆安里,6500500-008,121.4565332,25.03921027
2025/11/03,新北市,新莊區,中美里,6500500-011,121.4542572,25.04186373
2025/11/03,新北市,板橋區,新民里,6500100-022,121.4646136,25.01569711
2025/11/03,新北市,中和區,景平里,6500300-047,121.5116161,24.99292631
2025/11/03,新北市,新莊區,文衡里,6500500-010,121.4492722,25.03399971
2025/11/03,新北市,中和區,民生里,6500300-068,121.4695804,25.00481311
2025/11/03,新北市,新店區,中山里,6500600-052,121.5272393,24.98076733
2025/11/03,新北市,新店區,張南里,6500600-032,121.537264,24.95931106
2025/11/03,新北市,中和區,景本里,6500300-079,121.5135129,24.99023909
2025/11/03,新北市,新莊區,文德里,6500500-019,121.4554577,25.03490565
2025/11/03,新北市,中和區,景福里,6500300-049,121.5074847,24.99163683
2025/11/03,新北市,板橋區,東安里,6500100-122,121.4727365,25.01232329
2025/11/03,新北市,中和區,力行里,6500300-009,121.4966977,24.9952527
2025/11/04,新北市,新店區,永安里,6500600-015,121.5194216,24.98368204
2025/11/04,新北市,新莊區,八德里,6500500-012,121.4250715,25.02244152
